,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hr,Arrival_min,Departure_hr,Departure_min
6209,4,4,4,845,1.0,4,16736.0,6,3,2019,23,0,8,55
6210,1,1,1,480,1.0,1,7192.0,15,3,2019,19,50,11,50
6211,3,3,3,250,1.0,3,4226.0,15,4,2019,10,30,6,20
6212,6,6,6,630,1.0,6,9627.0,21,5,2019,19,0,8,30
6213,4,4,4,1005,1.0,4,4757.0,3,4,2019,19,0,2,15
6214,4,4,4,510,1.0,4,14571.0,24,5,2019,22,35,14,5
6215,0,0,0,220,1.0,0,5162.0,1,4,2019,10,30,6,50
6216,4,4,4,1430,1.0,4,10844.0,18,5,2019,16,20,16,30
6217,8,8,8,150,0.0,8,3815.0,21,3,2019,11,30,9,0
6218,4,4,4,1310,1.0,4,17261.0,6,3,2019,9,30,11,40
6219,4,4,4,615,1.0,4,16736.0,6,3,2019,7,40,21,25
6220,8,8,8,145,0.0,8,3841.0,21,6,2019,11,25,9,0
6221,4,4,4,400,1.0,4,10844.0,24,5,2019,20,45,14,5
6222,3,3,3,615,1.0,3,6838.0,21,3,2019,21,0,10,45
6223,1,1,1,1515,1.0,1,6612.0,12,5,2019,13,15,12,0
6224,1,1,1,170,0.0,1,8851.0,9,3,2019,16,10,13,20
6225,10,10,10,670,1.0,10,12395.0,6,3,2019,19,55,8,45
6226,0,0,0,170,0.0,0,4282.0,24,6,2019,7,45,4,55
6227,4,4,4,800,1.0,4,14781.0,21,5,2019,9,20,20,0
6228,6,6,6,765,1.0,6,9646.0,12,6,2019,22,30,9,45
6229,3,3,3,630,1.0,3,6628.0,27,5,2019,1,30,15,0
6230,10,10,10,160,0.0,10,4668.0,18,6,2019,9,40,7,0
6231,6,6,6,455,1.0,6,16863.0,6,3,2019,1,35,18,0
6232,6,6,6,720,1.0,6,12192.0,9,6,2019,19,0,7,0
6233,4,4,4,1570,1.0,4,12719.0,21,3,2019,4,25,2,15
6234,4,4,4,885,1.0,4,12898.0,21,5,2019,12,35,21,50
6235,4,4,4,1395,1.0,4,10262.0,3,6,2019,19,0,19,45
6236,8,8,8,330,1.0,8,7804.0,24,5,2019,21,25,15,55
6237,3,3,3,155,0.0,3,4174.0,18,4,2019,7,15,4,40
6238,3,3,3,95,0.0,3,2227.0,27,6,2019,21,40,20,5
6239,4,4,4,610,1.0,4,11087.0,18,3,2019,9,0,22,50
6240,6,6,6,650,1.0,6,11667.0,21,3,2019,18,50,8,0
6241,1,1,1,185,0.0,1,7931.0,6,3,2019,21,10,18,5
6242,3,3,3,140,0.0,3,5277.0,12,6,2019,0,25,22,5
6243,4,4,4,705,1.0,4,13626.0,12,6,2019,18,15,6,30
6244,4,4,4,610,1.0,4,12373.0,18,5,2019,4,25,18,15
6245,4,4,4,700,1.0,4,10031.0,24,3,2019,18,10,6,30
6246,4,4,4,1695,1.0,4,10844.0,12,5,2019,20,45,16,30
6247,2,2,2,540,1.0,2,6591.0,9,5,2019,19,35,10,35
6248,4,4,4,1485,1.0,4,5406.0,1,4,2019,19,0,18,15
6249,4,4,4,1150,1.0,4,10844.0,15,5,2019,16,20,21,10
6250,8,8,8,90,0.0,8,2017.0,27,5,2019,0,15,22,45
6251,4,4,4,1595,1.0,4,12373.0,9,5,2019,12,35,10,0
6252,1,1,1,735,1.0,1,8669.0,6,6,2019,19,15,7,0
6253,0,0,0,470,1.0,0,6151.0,27,3,2019,15,45,7,55
6254,6,6,6,765,1.0,6,10348.0,18,5,2019,22,30,9,45
6255,4,4,4,160,0.0,4,8016.0,24,3,2019,22,35,19,55
6256,3,3,3,170,0.0,3,4823.0,12,6,2019,11,20,8,30
6257,1,1,1,150,0.0,1,5510.0,21,5,2019,16,45,14,15
6258,1,1,1,80,0.0,1,3100.0,18,3,2019,7,40,6,20
6259,4,4,4,1485,1.0,4,10262.0,27,6,2019,19,0,18,15
6260,4,4,4,450,1.0,4,14714.0,1,6,2019,19,0,11,30
6261,4,4,4,540,1.0,4,10262.0,15,6,2019,19,0,10,0
6262,1,1,1,170,0.0,1,6961.0,18,6,2019,19,50,17,0
6263,3,3,3,480,1.0,3,6206.0,27,5,2019,1,30,17,30
6264,1,1,1,880,2.0,1,7904.0,15,3,2019,22,55,8,15
6265,4,4,4,1045,2.0,4,12819.0,27,6,2019,12,35,19,10
6266,4,4,4,885,1.0,4,10262.0,15,6,2019,12,35,21,50
6267,3,3,3,165,0.0,3,4591.0,21,4,2019,4,15,1,30
6268,4,4,4,1615,2.0,4,10368.0,24,6,2019,12,35,9,40
6269,6,6,6,730,1.0,6,11142.0,9,5,2019,19,15,7,5
6270,1,1,1,170,0.0,1,4729.0,6,4,2019,8,0,5,10
6271,6,6,6,750,1.0,6,9424.0,9,5,2019,1,30,13,0
6272,6,6,6,390,1.0,6,15136.0,6,3,2019,15,30,9,0
6273,1,1,1,865,2.0,1,12199.0,18,5,2019,7,40,17,15
6274,4,4,4,1015,1.0,4,10262.0,12,6,2019,4,25,11,30
6275,3,3,3,195,0.0,3,4729.0,3,4,2019,17,35,14,20
6276,8,8,8,150,0.0,8,3841.0,9,6,2019,19,40,17,10
6277,4,4,4,865,1.0,4,14388.0,18,5,2019,9,20,18,55
6278,3,3,3,90,0.0,3,2754.0,27,6,2019,4,5,2,35
6279,1,1,1,1545,2.0,1,12358.0,3,3,2019,10,35,8,50
6280,1,1,1,1170,2.0,1,6117.0,15,5,2019,4,40,9,10
6281,4,4,4,1375,2.0,4,15129.0,24,5,2019,4,25,5,30
6282,4,4,4,665,1.0,4,14388.0,15,5,2019,8,15,21,10
6283,1,1,1,1255,1.0,1,7480.0,24,6,2019,9,25,12,30
6284,6,6,6,395,1.0,6,10791.0,27,6,2019,12,35,6,0
6285,4,4,4,1280,1.0,4,12452.0,27,3,2019,4,25,7,5
6286,3,3,3,235,1.0,3,4226.0,21,5,2019,23,50,19,55
6287,10,10,10,170,0.0,10,5403.0,15,4,2019,23,50,21,0
6288,6,6,6,765,1.0,6,9646.0,1,6,2019,22,30,9,45
6289,0,0,0,170,0.0,0,4282.0,3,6,2019,7,45,4,55
6290,6,6,6,395,1.0,6,7845.0,27,3,2019,15,30,8,55
6291,3,3,3,140,0.0,3,3384.0,21,3,2019,21,55,19,35
6292,3,3,3,175,0.0,3,4823.0,6,5,2019,21,50,18,55
6293,3,3,3,140,0.0,3,3597.0,15,6,2019,21,55,19,35
6294,6,6,6,720,1.0,6,13587.0,15,6,2019,21,0,9,0
6295,0,0,0,865,1.0,0,13474.0,3,3,2019,7,10,16,45
6296,3,3,3,135,0.0,3,3384.0,21,3,2019,15,35,13,20
6297,4,4,4,810,2.0,4,15129.0,27,5,2019,19,0,5,30
6298,4,4,4,1545,1.0,4,8586.0,21,5,2019,8,15,6,30
6299,3,3,3,170,0.0,3,4591.0,9,6,2019,2,20,23,30
6300,4,4,4,1490,2.0,4,13882.0,27,6,2019,12,35,11,45
6301,6,6,6,755,1.0,6,18286.0,3,3,2019,1,35,13,0
6302,0,0,0,710,1.0,0,5192.0,15,5,2019,19,25,7,35
6303,4,4,4,1615,2.0,4,11118.0,27,6,2019,12,35,9,40
6304,3,3,3,530,1.0,3,14871.0,3,3,2019,15,30,6,40
6305,1,1,1,1165,2.0,1,15107.0,24,5,2019,5,25,10,0
6306,1,1,1,735,1.0,1,8669.0,12,6,2019,19,15,7,0
6307,2,2,2,455,1.0,2,5171.0,1,4,2019,0,15,16,40
6308,4,4,4,1170,1.0,4,8529.0,12,6,2019,12,0,16,30
6309,4,4,4,320,1.0,4,7438.0,27,3,2019,4,25,23,5
6310,3,3,3,500,1.0,3,6206.0,9,6,2019,1,30,17,10
6311,1,1,1,165,0.0,1,7171.0,9,6,2019,19,45,17,0
6312,4,4,4,1730,1.0,4,14151.0,9,6,2019,14,25,9,35
6313,4,4,4,800,1.0,4,14939.0,9,6,2019,8,15,18,55
6314,4,4,4,1425,1.0,4,25735.0,1,3,2019,11,25,11,40
6315,4,4,4,1140,2.0,4,13882.0,12,6,2019,4,25,9,25
6316,10,10,10,1350,1.0,10,9555.0,18,5,2019,18,50,20,20
6317,3,3,3,155,0.0,3,4804.0,27,4,2019,22,55,20,20
6318,10,10,10,135,0.0,10,6627.0,15,3,2019,9,20,7,5
6319,4,4,4,330,1.0,4,8586.0,12,5,2019,12,0,6,30
6320,3,3,3,155,0.0,3,4804.0,9,5,2019,0,50,22,15
6321,1,1,1,2345,2.0,1,17135.0,1,3,2019,23,55,8,50
6322,4,4,4,540,1.0,4,15554.0,9,5,2019,19,0,10,0
6323,3,3,3,750,1.0,3,6838.0,27,5,2019,21,0,8,30
6324,3,3,3,265,1.0,3,8258.0,3,3,2019,12,0,7,35
6325,2,2,2,535,1.0,2,8213.0,6,3,2019,19,20,10,25
6326,6,6,6,720,1.0,6,12192.0,6,6,2019,19,0,7,0
6327,6,6,6,555,1.0,6,14848.0,3,6,2019,19,15,10,0
6328,3,3,3,155,0.0,3,4148.0,21,3,2019,17,45,15,10
6329,4,4,4,960,1.0,4,10844.0,6,6,2019,12,0,20,0
6330,4,4,4,1660,1.0,4,10844.0,18,5,2019,22,35,18,55
6331,6,6,6,390,1.0,6,6795.0,24,6,2019,1,30,19,0
6332,4,4,4,730,1.0,4,14781.0,15,5,2019,4,40,16,30
6333,3,3,3,315,1.0,3,6582.0,27,6,2019,12,30,7,15
6334,8,8,8,170,0.0,8,3919.0,24,4,2019,12,20,9,30
6335,6,6,6,765,1.0,6,9646.0,27,6,2019,22,30,9,45
6336,8,8,8,485,1.0,8,7744.0,1,3,2019,23,40,15,35
6337,4,4,4,1615,2.0,4,11733.0,6,6,2019,12,35,9,40
6338,4,4,4,1165,1.0,4,10262.0,15,6,2019,4,25,9,0
6339,4,4,4,390,1.0,4,17524.0,12,3,2019,12,15,5,45
6340,8,8,8,85,0.0,8,3603.0,9,3,2019,0,10,22,45
6341,6,6,6,705,1.0,6,7564.0,18,5,2019,19,15,7,30
6342,6,6,6,640,1.0,6,7005.0,9,6,2019,21,0,10,20
6343,3,3,3,985,1.0,3,14871.0,3,3,2019,1,35,9,10
6344,0,0,0,170,0.0,0,4282.0,18,4,2019,7,45,4,55
6345,4,4,4,810,2.0,4,15129.0,27,5,2019,12,35,23,5
6346,0,0,0,340,1.0,0,6752.0,24,6,2019,22,25,16,45
6347,1,1,1,230,0.0,1,6094.0,21,5,2019,17,55,14,5
6348,3,3,3,90,0.0,3,3175.0,1,5,2019,18,25,16,55
6349,6,6,6,630,1.0,6,8266.0,27,6,2019,19,15,8,45
6350,2,2,2,165,0.0,2,6722.0,12,4,2019,23,40,20,55
6351,8,8,8,155,0.0,8,3873.0,24,6,2019,9,30,6,55
6352,1,1,1,90,0.0,1,2575.0,3,4,2019,15,25,13,55
6353,6,6,6,755,1.0,6,7787.0,21,5,2019,19,15,6,40
6354,3,3,3,345,1.0,3,9257.0,3,3,2019,7,45,2,0
6355,4,4,4,185,0.0,4,4030.0,12,5,2019,22,0,18,55
6356,8,8,8,175,0.0,8,4991.0,3,5,2019,0,5,21,10
6357,3,3,3,350,1.0,3,9861.0,21,3,2019,13,20,7,30
6358,3,3,3,285,1.0,3,10406.0,15,3,2019,21,35,16,50
6359,4,4,4,175,0.0,4,7229.0,9,6,2019,18,10,15,15
6360,6,6,6,735,1.0,6,7670.0,15,5,2019,21,0,8,45
6361,4,4,4,505,2.0,4,14300.0,24,6,2019,4,25,20,0
6362,10,10,10,1655,1.0,10,8452.0,15,5,2019,10,45,7,10
6363,8,8,8,150,0.0,8,3873.0,6,4,2019,17,25,14,55
6364,8,8,8,520,1.0,8,6853.0,9,6,2019,17,15,8,35
6365,4,4,4,175,0.0,4,7229.0,6,4,2019,14,5,11,10
6366,4,4,4,180,0.0,4,7229.0,15,4,2019,22,50,19,50
6367,4,4,4,1040,1.0,4,14714.0,3,6,2019,12,35,19,15
6368,3,3,3,155,0.0,3,4804.0,12,6,2019,19,50,17,15
6369,3,3,3,295,1.0,3,11465.0,9,5,2019,14,15,9,20
6370,3,3,3,170,0.0,3,4591.0,21,4,2019,2,20,23,30
6371,3,3,3,975,1.0,3,6628.0,9,6,2019,1,30,9,15
6372,3,3,3,345,1.0,3,8025.0,6,3,2019,7,45,2,0
6373,0,0,0,470,1.0,0,6152.0,12,6,2019,15,45,7,55
6374,3,3,3,170,0.0,3,3943.0,3,4,2019,13,0,10,10
6375,10,10,10,1655,1.0,10,9187.0,6,6,2019,10,45,7,10
6376,10,10,10,865,1.0,10,9187.0,21,5,2019,10,45,20,20
6377,1,1,1,1665,2.0,1,15164.0,1,5,2019,13,45,10,0
6378,6,6,6,385,1.0,6,10276.0,6,3,2019,16,10,9,45
6379,6,6,6,910,1.0,6,12192.0,1,6,2019,19,0,3,50
6380,0,0,0,215,1.0,0,5554.0,24,3,2019,23,30,19,55
6381,1,1,1,735,1.0,1,6377.0,27,3,2019,19,15,7,0
6382,3,3,3,305,1.0,3,6232.0,21,3,2019,1,35,20,30
6383,3,3,3,295,1.0,3,6496.0,9,5,2019,10,5,5,10
6384,3,3,3,185,0.0,3,4823.0,24,6,2019,21,20,18,15
6385,3,3,3,220,1.0,3,6116.0,6,6,2019,23,15,19,35
6386,4,4,4,1335,1.0,4,7757.0,9,5,2019,18,15,20,0
6387,6,6,6,630,1.0,6,8266.0,21,5,2019,19,15,8,45
6388,8,8,8,155,0.0,8,3873.0,21,5,2019,9,30,6,55
6389,4,4,4,775,1.0,4,11841.0,15,5,2019,10,5,21,10
6390,3,3,3,155,0.0,3,4804.0,24,5,2019,18,5,15,30
6391,3,3,3,170,0.0,3,3943.0,1,6,2019,13,0,10,10
6392,6,6,6,465,1.0,6,15898.0,27,5,2019,19,15,11,30
6393,4,4,4,1685,1.0,4,14151.0,15,5,2019,21,5,17,0
6394,4,4,4,745,1.0,4,10577.0,9,6,2019,4,25,16,0
6395,1,1,1,165,0.0,1,4441.0,3,4,2019,8,55,6,10
6396,4,4,4,1505,1.0,4,5177.0,6,4,2019,12,35,11,30
6397,1,1,1,155,0.0,1,4460.0,1,4,2019,23,20,20,45
6398,6,6,6,780,1.0,6,13727.0,18,5,2019,21,0,8,0
6399,4,4,4,1235,1.0,4,14714.0,3,6,2019,12,35,16,0
6400,4,4,4,1295,2.0,4,10588.0,6,6,2019,19,0,21,25
6401,4,4,4,590,1.0,4,7438.0,21,3,2019,18,50,9,0
6402,1,1,1,765,1.0,1,12677.0,6,3,2019,9,25,20,40
6403,4,4,4,1485,1.0,4,14714.0,6,6,2019,19,0,18,15
6404,3,3,3,90,0.0,3,2754.0,24,6,2019,13,30,12,0
6405,3,3,3,825,2.0,3,6494.0,21,3,2019,21,20,7,35
6406,3,3,3,260,1.0,3,5607.0,15,3,2019,20,35,16,15
6407,4,4,4,1350,1.0,4,25735.0,1,3,2019,21,20,22,50
6408,3,3,3,175,0.0,3,4823.0,3,5,2019,10,5,7,10
6409,1,1,1,80,0.0,1,2050.0,21,3,2019,22,25,21,5
6410,1,1,1,865,1.0,1,12127.0,12,3,2019,23,15,8,50
6411,6,6,6,435,1.0,6,13377.0,12,6,2019,1,30,18,15
6412,4,4,4,180,0.0,4,7229.0,6,5,2019,22,50,19,50
6413,10,10,10,190,0.0,10,6216.0,24,4,2019,9,10,6,0
6414,1,1,1,185,0.0,1,8456.0,9,6,2019,21,10,18,5
6415,4,4,4,1045,2.0,4,15129.0,18,5,2019,12,35,19,10
6416,4,4,4,885,1.0,4,13817.0,12,3,2019,7,40,16,55
6417,2,2,2,370,1.0,2,6296.0,6,5,2019,13,35,7,25
6418,1,1,1,150,0.0,1,5170.0,21,3,2019,16,45,14,15
6419,8,8,8,175,0.0,8,3919.0,24,5,2019,0,5,21,10
6420,3,3,3,175,0.0,3,4823.0,3,4,2019,10,5,7,10
6421,4,4,4,1105,1.0,4,10262.0,24,6,2019,4,25,10,0
6422,4,4,4,1350,2.0,4,13882.0,9,6,2019,12,35,14,5
6423,6,6,6,480,1.0,6,13587.0,6,6,2019,21,0,13,0
6424,4,4,4,1685,1.0,4,11848.0,9,3,2019,4,25,0,20
6425,1,1,1,825,1.0,1,11678.0,6,3,2019,23,45,10,0
6426,3,3,3,175,0.0,3,4823.0,18,5,2019,21,20,18,25
6427,8,8,8,175,0.0,8,3919.0,15,4,2019,0,5,21,10
6428,10,10,10,140,0.0,10,11982.0,12,6,2019,20,5,17,45
6429,4,4,4,505,1.0,4,10703.0,1,5,2019,18,0,9,35
6430,4,4,4,1720,1.0,4,10844.0,18,5,2019,23,35,18,55
6431,4,4,4,1495,1.0,4,10844.0,15,5,2019,19,50,18,55
6432,3,3,3,90,0.0,3,3175.0,27,6,2019,18,25,16,55
6433,1,1,1,675,1.0,1,9929.0,1,6,2019,19,15,8,0
6434,4,4,4,305,1.0,4,19225.0,6,3,2019,19,10,14,5
6435,8,8,8,90,0.0,8,2017.0,24,5,2019,7,15,5,45
6436,4,4,4,1475,1.0,4,7832.0,21,3,2019,12,15,11,40
6437,4,4,4,1610,1.0,4,9663.0,1,5,2019,9,20,6,30
6438,6,6,6,560,1.0,6,7005.0,9,6,2019,21,0,11,40
6439,3,3,3,90,0.0,3,3175.0,12,5,2019,4,5,2,35
6440,1,1,1,1485,1.0,1,5006.0,1,4,2019,15,20,14,35
6441,6,6,6,630,1.0,6,9526.0,15,6,2019,19,15,8,45
6442,4,4,4,810,2.0,4,13292.0,6,6,2019,19,0,5,30
6443,3,3,3,345,1.0,3,6058.0,9,5,2019,3,35,21,50
6444,1,1,1,1585,3.0,1,10493.0,24,6,2019,7,40,5,15
6445,4,4,4,365,1.0,4,10844.0,9,6,2019,22,35,16,30
6446,4,4,4,690,1.0,4,10953.0,1,4,2019,21,5,9,35
6447,4,4,4,960,1.0,4,10844.0,21,5,2019,12,0,20,0
6448,4,4,4,800,1.0,4,10539.0,6,6,2019,9,45,20,25
6449,4,4,4,1375,2.0,4,13292.0,15,6,2019,4,25,5,30
6450,10,10,10,190,0.0,10,6741.0,18,5,2019,9,10,6,0
6451,4,4,4,800,1.0,4,14571.0,6,6,2019,9,20,20,0
6452,4,4,4,590,1.0,4,14781.0,9,5,2019,18,15,8,25
6453,3,3,3,90,0.0,3,3838.0,18,5,2019,18,25,16,55
6454,1,1,1,230,0.0,1,5201.0,18,6,2019,17,55,14,5
6455,0,0,0,470,1.0,0,8759.0,9,6,2019,15,45,7,55
6456,2,2,2,355,1.0,2,6195.0,24,4,2019,12,55,7,0
6457,1,1,1,75,0.0,1,3100.0,15,3,2019,20,45,19,30
6458,8,8,8,295,1.0,8,5975.0,18,5,2019,22,50,17,55
6459,4,4,4,570,1.0,4,10844.0,9,6,2019,23,35,14,5
6460,4,4,4,450,1.0,4,16079.0,27,5,2019,4,25,20,55
6461,8,8,8,135,0.0,8,3543.0,27,5,2019,10,35,8,20
6462,8,8,8,150,0.0,8,3841.0,3,5,2019,19,40,17,10
6463,4,4,4,1040,1.0,4,10262.0,15,6,2019,12,35,19,15
6464,4,4,4,840,1.0,4,12692.0,12,6,2019,23,35,9,35
6465,3,3,3,140,0.0,3,3850.0,1,6,2019,10,15,7,55
6466,4,4,4,1225,1.0,4,12373.0,18,5,2019,4,25,8,0
6467,1,1,1,90,0.0,1,3100.0,21,3,2019,15,25,13,55
6468,10,10,10,165,0.0,10,4878.0,18,5,2019,22,15,19,30
6469,4,4,4,1430,2.0,4,15129.0,9,5,2019,19,0,19,10
6470,7,7,7,725,1.0,7,9845.0,21,3,2019,21,0,8,55
6471,3,3,3,165,0.0,3,4077.0,1,5,2019,4,15,1,30
6472,6,6,6,690,1.0,6,9315.0,21,5,2019,19,0,7,30
6473,4,4,4,570,1.0,4,14781.0,9,5,2019,23,35,14,5
6475,1,1,1,170,0.0,1,9481.0,9,3,2019,19,50,17,0
6476,4,4,4,2315,2.0,4,8938.0,27,3,2019,19,45,5,10
6477,4,4,4,330,1.0,4,14388.0,9,5,2019,12,0,6,30
6478,1,1,1,1590,1.0,1,5704.0,21,3,2019,23,0,20,30
6479,2,2,2,175,0.0,2,3898.0,9,6,2019,10,40,7,45
6480,4,4,4,90,0.0,4,5678.0,27,3,2019,4,25,2,55
6481,3,3,3,265,1.0,3,6937.0,9,3,2019,12,0,7,35
6482,3,3,3,85,0.0,3,2754.0,21,3,2019,20,30,19,5
6483,8,8,8,85,0.0,8,2647.0,15,3,2019,0,10,22,45
6484,3,3,3,240,1.0,3,4226.0,21,5,2019,10,20,6,20
6485,2,2,2,175,0.0,2,4239.0,18,5,2019,10,40,7,45
6486,3,3,3,305,1.0,3,9165.0,27,6,2019,4,35,23,30
6487,4,4,4,160,0.0,4,18308.0,1,3,2019,22,35,19,55
6488,6,6,6,505,1.0,6,14486.0,21,3,2019,15,30,7,5
6489,0,0,0,170,0.0,0,4282.0,9,4,2019,7,45,4,55
6490,6,6,6,780,1.0,6,13587.0,27,6,2019,21,0,8,0
6491,6,6,6,570,1.0,6,13587.0,3,6,2019,21,0,11,30
6492,4,4,4,1225,1.0,4,6645.0,27,3,2019,4,25,8,0
6493,8,8,8,160,0.0,8,4423.0,15,4,2019,8,35,5,55
6494,1,1,1,1800,2.0,1,11518.0,18,3,2019,23,25,17,25
6495,4,4,4,890,1.0,4,13759.0,24,3,2019,4,45,13,55
6496,8,8,8,160,0.0,8,3625.0,18,6,2019,8,35,5,55
6497,3,3,3,170,0.0,3,4148.0,15,3,2019,8,20,5,30
6498,10,10,10,155,0.0,10,5613.0,24,4,2019,19,35,17,0
6499,1,1,1,1440,2.0,1,14298.0,6,5,2019,10,0,10,0
6500,4,4,4,800,1.0,4,7832.0,21,3,2019,21,20,8,0
6501,3,3,3,575,1.0,3,6442.0,21,5,2019,18,10,8,35
6502,4,4,4,85,0.0,4,5678.0,1,4,2019,4,20,2,55
6503,4,4,4,585,1.0,4,7064.0,1,4,2019,4,40,18,55
6504,4,4,4,1005,1.0,4,14151.0,18,5,2019,9,45,17,0
6505,2,2,2,165,0.0,2,3419.0,24,6,2019,23,40,20,55
6506,4,4,4,660,1.0,4,15554.0,9,3,2019,4,25,17,25
6507,1,1,1,495,1.0,1,13859.0,18,3,2019,8,45,0,30
6508,8,8,8,140,0.0,8,3847.0,15,3,2019,0,40,22,20
6509,2,2,2,265,1.0,2,7657.0,9,3,2019,20,15,15,50
6510,1,1,1,1475,2.0,1,13547.0,9,5,2019,7,40,7,5
6511,4,4,4,180,0.0,4,7229.0,27,5,2019,10,10,7,10
6512,4,4,4,1300,2.0,4,13376.0,15,6,2019,4,25,6,45
6513,3,3,3,95,0.0,3,2227.0,18,6,2019,21,40,20,5
6514,8,8,8,160,0.0,8,3971.0,21,6,2019,8,35,5,55
6515,3,3,3,975,1.0,3,6628.0,27,6,2019,1,30,9,15
6516,4,4,4,775,1.0,4,13584.0,6,5,2019,10,5,21,10
6517,8,8,8,160,0.0,8,4148.0,21,3,2019,9,35,6,55
6518,4,4,4,705,1.0,4,14571.0,9,6,2019,18,15,6,30
6519,8,8,8,140,0.0,8,3841.0,21,5,2019,0,40,22,20
6520,4,4,4,165,0.0,4,5198.0,12,4,2019,8,45,6,0
6521,0,0,0,170,0.0,0,3383.0,24,4,2019,7,45,4,55
6522,4,4,4,195,0.0,4,7202.0,6,6,2019,14,15,11,0
6523,3,3,3,195,0.0,3,5021.0,3,4,2019,0,20,21,5
6524,2,2,2,165,0.0,2,4239.0,3,5,2019,23,40,20,55
6525,4,4,4,1025,2.0,4,15129.0,27,5,2019,12,35,19,30
6526,10,10,10,160,0.0,10,21520.0,1,3,2019,9,40,7,0
6527,3,3,3,195,0.0,3,7673.0,3,3,2019,8,50,5,35
6528,3,3,3,170,0.0,3,4823.0,18,6,2019,22,50,20,0
6529,4,4,4,715,1.0,4,15190.0,1,6,2019,19,0,7,5
6530,4,4,4,850,1.0,4,14781.0,18,5,2019,22,35,8,25
6531,3,3,3,155,0.0,3,4804.0,18,5,2019,18,5,15,30
6532,4,4,4,1415,1.0,4,10262.0,1,6,2019,12,35,13,0
6533,3,3,3,705,1.0,3,7503.0,15,5,2019,21,0,9,15
6534,4,4,4,175,0.0,4,8016.0,15,6,2019,14,5,11,10
6535,3,3,3,90,0.0,3,4049.0,9,6,2019,7,55,6,25
6536,1,1,1,425,1.0,1,12389.0,3,3,2019,12,55,5,50
6537,8,8,8,140,0.0,8,3597.0,12,5,2019,20,5,17,45
6538,6,6,6,840,1.0,6,13727.0,15,5,2019,1,30,11,30
6539,4,4,4,85,0.0,4,5678.0,1,5,2019,4,20,2,55
6540,6,6,6,640,1.0,6,7670.0,9,5,2019,21,0,10,20
6541,4,4,4,570,1.0,4,10844.0,18,5,2019,23,35,14,5
6542,4,4,4,1545,1.0,4,7064.0,1,4,2019,18,15,16,30
6543,6,6,6,720,1.0,6,8930.0,3,6,2019,21,0,9,0
6544,0,0,0,170,0.0,0,4282.0,1,4,2019,7,45,4,55
6545,3,3,3,170,0.0,3,4823.0,21,6,2019,11,20,8,30
6546,4,4,4,1280,1.0,4,12373.0,9,5,2019,4,25,7,5
6547,4,4,4,800,1.0,4,11087.0,9,3,2019,20,20,7,0
6548,4,4,4,395,1.0,4,16079.0,3,6,2019,4,25,21,50
6549,3,3,3,195,0.0,3,5601.0,12,6,2019,8,50,5,35
6550,8,8,8,90,0.0,8,2753.0,9,6,2019,7,15,5,45
6551,4,4,4,335,1.0,4,12898.0,27,6,2019,4,25,22,50
6552,6,6,6,480,1.0,6,15603.0,6,3,2019,21,0,13,0
6553,3,3,3,165,0.0,3,4174.0,12,4,2019,12,20,9,35
6554,3,3,3,175,0.0,3,6144.0,24,3,2019,22,55,20,0
6555,4,4,4,590,1.0,4,14781.0,6,5,2019,18,15,8,25
6556,3,3,3,345,1.0,3,6195.0,15,6,2019,3,35,21,50
6557,4,4,4,1545,1.0,4,8586.0,6,5,2019,8,15,6,30
6558,3,3,3,170,0.0,3,11934.0,1,3,2019,1,10,22,20
6559,1,1,1,1345,2.0,1,14424.0,15,5,2019,5,25,7,0
6560,4,4,4,715,1.0,4,18581.0,24,6,2019,19,0,7,5
6561,4,4,4,450,1.0,4,13941.0,12,5,2019,4,40,21,10
6562,4,4,4,185,0.0,4,7229.0,6,5,2019,22,0,18,55
6563,8,8,8,155,0.0,8,3873.0,15,5,2019,9,30,6,55
6564,4,4,4,450,1.0,4,14714.0,12,6,2019,19,0,11,30
6565,0,0,0,450,2.0,0,11245.0,24,3,2019,22,55,15,25
6566,3,3,3,845,1.0,3,6104.0,27,5,2019,1,30,11,25
6567,3,3,3,885,1.0,3,7094.0,6,3,2019,22,20,7,35
6568,4,4,4,1335,1.0,4,10031.0,24,3,2019,4,45,6,30
6569,4,4,4,375,1.0,4,13941.0,18,5,2019,12,0,5,45
6570,6,6,6,390,1.0,6,7198.0,24,6,2019,1,30,19,0
6571,8,8,8,175,0.0,8,3873.0,24,3,2019,12,30,9,35
6572,1,1,1,150,0.0,1,5747.0,12,3,2019,16,45,14,15
6573,1,1,1,75,0.0,1,3100.0,15,6,2019,20,45,19,30
6574,1,1,1,245,1.0,1,8996.0,6,5,2019,13,15,9,10
6575,6,6,6,505,1.0,6,9103.0,15,5,2019,19,0,10,35
6576,4,4,4,890,1.0,4,31825.0,1,3,2019,9,30,18,40
6577,4,4,4,1055,1.0,4,14781.0,15,5,2019,10,5,16,30
6578,4,4,4,180,0.0,4,7229.0,18,5,2019,11,20,8,20
6579,3,3,3,170,0.0,3,10067.0,1,3,2019,2,20,23,30
6580,4,4,4,1125,2.0,4,10909.0,9,4,2019,4,25,9,40
6581,3,3,3,155,0.0,3,4804.0,27,4,2019,18,5,15,30
6582,4,4,4,85,0.0,4,4050.0,1,6,2019,4,20,2,55
6583,4,4,4,1630,1.0,4,14151.0,15,5,2019,23,35,20,25
